,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,11/21/2011 21:32,2455887.39768,0.014016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,11/26/2011 17:39,2455892.23583,0.014061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,12/01/2011 13:46,2455897.07398,0.014106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,12/06/2011 09:53,2455901.91213,0.014152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,12/11/2011 06:00,2455906.75027,0.014197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,12/16/2011 02:07,2455911.58842,0.014242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,12/20/2011 22:14,2455916.42657,0.014288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,12/25/2011 18:21,2455921.26472,0.014333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,12/30/2011 14:28,2455926.10287,0.014379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,01/04/2012 10:35,2455930.94102,0.014424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,01/09/2012 06:42,2455935.77917,0.014469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,01/14/2012 02:48,2455940.61732,0.014515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,01/18/2012 22:55,2455945.45547,0.014560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,01/23/2012 19:02,2455950.29362,0.014606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,01/28/2012 15:09,2455955.13177,0.014651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,02/02/2012 11:16,2455959.96992,0.014696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,02/07/2012 07:23,2455964.80807,0.014742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,02/12/2012 03:30,2455969.64622,0.014787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,02/16/2012 23:37,2455974.48436,0.014832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,02/21/2012 19:44,2455979.32251,0.014878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,06/20/2011 01:50,2455732.57690,0.012564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,06/24/2011 21:57,2455737.41505,0.012609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,06/29/2011 18:04,2455742.25320,0.012655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,07/04/2011 14:11,2455747.09135,0.012700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,07/09/2011 10:18,2455751.92950,0.012745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,07/14/2011 06:25,2455756.76765,0.012791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,07/19/2011 02:32,2455761.60580,0.012836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,07/23/2011 22:39,2455766.44394,0.012881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,07/28/2011 18:46,2455771.28209,0.012927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,08/02/2011 14:53,2455776.12024,0.012972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,08/07/2011 11:00,2455780.95839,0.013017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,08/12/2011 07:07,2455785.79654,0.013063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,08/17/2011 03:13,2455790.63469,0.013108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,08/21/2011 23:20,2455795.47284,0.013154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,08/26/2011 19:27,2455800.31099,0.013199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,08/31/2011 15:34,2455805.14914,0.013244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,09/05/2011 11:41,2455809.98729,0.013290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,09/10/2011 07:48,2455814.82544,0.013335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,09/15/2011 03:55,2455819.66359,0.013380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,09/20/2011 00:02,2455824.50174,0.013426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,09/24/2011 20:09,2455829.33989,0.013471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,09/29/2011 16:16,2455834.17803,0.013517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,10/04/2011 12:23,2455839.01619,0.013562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,10/09/2011 08:30,2455843.85433,0.013607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,10/14/2011 04:37,2455848.69248,0.013653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,10/19/2011 00:44,2455853.53063,0.013698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,02/26/2012 15:51,2455984.16066,0.014923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,03/02/2012 11:58,2455988.99881,0.014968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,03/07/2012 08:05,2455993.83696,0.015014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
,Kepler-1582 b,Planetary Systems Planet Data,Kepler-1582 b,19h17m30.37s,289.376544,41d09m29.10s,41.158085,,,,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,Transit Ephemeris,0,1,0.000000,4.838149,,,0.000000,0,,,,,,,,,,,03/12/2012 04:12,2455998.67511,0.015059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960000,16.414000,13.285000,12.694000,12.435000
